x1,x2,x3,y
2.8229,5.4647,4.0199,36.4820
4.4943,5.5427,1.6029,32.2209
2.4099,2.7460,3.5794,41.0064
9.4061,5.7054,3.9798,55.3418
3.4431,5.6411,2.1465,29.3638
5.9368,3.0013,2.7167,45.1662
8.0631,2.3598,3.1536,54.8362
3.6643,2.8223,3.5557,40.6338
7.8303,4.7240,1.3087,38.3630
1.8656,5.1627,3.6952,32.8224
9.0724,3.0916,1.7869,49.9682
5.1571,0.1754,1.0925,41.3698
4.4159,2.8292,1.6642,33.7840
8.4709,0.0244,1.3817,50.2271
5.3378,3.3233,3.8463,48.1234
6.0034,0.8396,3.9277,55.0736
9.8129,5.8743,2.5929,50.2067
2.7681,4.6093,4.1320,38.5542
6.7820,5.0300,3.9947,50.7137
9.9235,3.7970,2.5544,54.4082
4.6491,5.5030,1.7650,30.0096
1.9800,0.8322,4.7230,49.5971
9.0935,0.0681,2.5816,58.0047
6.1539,3.0338,3.6598,51.6571
6.7783,4.2151,2.5331,44.5305
3.6292,2.7610,3.4817,39.9244
4.7052,5.3340,1.8968,33.8279
3.9577,3.6005,1.1314,31.2467
4.1491,4.6401,1.1102,28.4573
4.6122,4.3105,3.2707,41.2019
7.8528,0.4878,1.9057,54.7384
3.4496,1.6314,2.9050,39.7019
6.9111,1.2307,3.7426,53.7161
5.8013,0.6023,1.1824,38.8180
3.3877,4.3702,4.8201,44.1382
8.7848,2.9617,1.8660,51.1207
5.8996,0.6224,1.0417,42.3437
3.5463,3.9267,3.3613,37.7082
1.4280,1.8693,4.5958,40.6494
2.4539,5.4711,1.6021,20.6056
8.6789,5.5550,2.6168,46.4458
5.8986,0.1979,4.8593,63.5308
3.2180,0.8663,4.8191,50.1109
7.9274,1.5469,4.5813,65.1503
3.3502,0.9356,1.2397,33.6990
3.8733,0.4481,1.2455,31.2381
1.8655,5.0240,4.7126,39.9042
1.8972,5.5247,2.5286,30.3704
1.8899,4.2113,1.3456,25.6672
5.4596,1.2197,1.5409,40.9130
3.7849,5.0856,1.0649,23.9661
2.2182,5.4373,3.6760,39.4713
5.6868,4.8180,1.3531,34.3334
1.8281,0.7951,3.1345,40.5669
2.2305,2.9075,3.7888,38.4632
7.9535,3.6454,4.8790,58.6016
5.4177,1.7674,2.7148,46.6449
6.4468,1.4331,4.1545,61.1702
5.4939,3.6880,1.4448,38.4767
9.8729,0.7327,3.3104,64.3628
2.3658,2.0901,4.5079,46.9328
1.6852,1.4248,4.6803,45.7382
6.3713,2.6001,3.6476,52.7881
4.4968,2.4391,2.0131,38.0014
3.9086,4.5460,2.9874,38.5740
3.8070,0.4503,1.5557,36.7905
8.2785,5.6054,2.8662,49.7043
5.8852,4.2287,2.1037,35.3865
4.8333,3.6271,3.0267,41.6737
9.8378,3.5873,4.9246,67.8911
9.9137,4.2045,2.3629,53.3277
5.0628,5.6345,4.6681,47.7536
5.5438,5.3191,4.4070,49.8657
2.6581,3.8289,1.3457,28.1777
7.8438,2.1698,2.4678,53.2221
3.3309,5.2438,2.9056,33.6021
8.7312,3.9235,2.0978,48.1236
8.5495,0.0306,4.2736,61.9702
4.7888,1.0802,1.1621,37.7267
7.3039,2.6705,4.2321,57.8500
6.7435,4.8764,2.6367,43.5456
6.3955,4.0339,4.9531,56.1915
2.2202,0.8443,2.8868,38.5395
2.5165,3.0090,1.4453,26.6511
2.4520,1.3762,3.2089,43.5031
2.6288,3.3364,2.1356,29.6924
8.7970,3.1561,2.4317,51.7302
6.4540,3.5730,1.1278,37.7740
7.7618,1.6079,3.4214,57.7348
2.0424,2.2382,4.1270,40.9644
4.1233,0.1782,4.4120,49.5737
7.9687,1.1654,4.8687,70.2185
2.4826,3.8588,3.3682,34.9828
9.3118,0.0459,4.7179,70.7354
9.4241,2.1563,2.9575,61.5177
9.8249,3.5928,2.8574,56.6403
5.8640,5.1089,1.0949,33.8921
3.7009,3.7324,4.6401,46.4191
3.7115,3.6796,4.4863,44.4691
2.1362,4.5727,4.0438,39.8919
3.5912,3.3340,4.1995,46.7539
3.5905,5.3027,1.5156,28.5651
5.5895,3.3328,3.4410,47.4988
1.2032,1.3321,2.3774,35.3749
7.3933,0.1496,4.9815,66.4889
5.1819,3.5111,1.4616,36.6938
6.9459,4.3523,3.8749,52.6320
3.2552,5.5063,1.9582,28.0477
1.1237,4.8859,3.2102,27.0026
9.6204,5.4898,4.1370,57.1367
7.9134,3.2684,2.1130,46.8312
6.1832,4.4194,4.3365,49.6994
6.7387,4.1368,2.4371,42.8525
2.3790,3.6464,3.1729,36.4485
1.4362,1.9894,2.8388,34.5928
3.1018,4.5369,2.4850,33.3102
3.8651,2.6650,1.3729,32.6144
3.0040,3.9833,1.2764,25.2693
2.2601,1.3197,1.0820,28.2235
3.5232,2.8735,2.5939,35.6326
8.6399,1.7746,2.2052,51.5220
7.9648,2.9934,4.6376,59.2823
1.0824,1.6919,1.7367,32.2130
7.6955,5.4057,1.6964,40.6951
1.2872,0.4801,3.8378,42.2755
3.7703,4.3209,2.3680,36.3943
1.9721,3.2075,2.2613,30.0929
3.5361,5.7401,4.7127,39.8609
6.0679,2.2729,1.6486,44.4225
2.4809,2.7131,1.9566,31.9143
2.2996,4.7690,3.7026,34.4628
3.6200,1.0877,1.8890,40.6124
9.2946,0.8358,2.5475,60.3673
1.4148,0.1215,4.3126,43.9876
9.1434,4.1410,3.4004,54.9257
4.9836,0.5953,2.1820,45.2735
2.1792,1.8122,2.6291,36.9706
5.8742,4.6146,4.6207,50.5565
2.5848,2.4367,3.4165,41.1121
5.2736,5.9431,1.0198,29.2199
4.1946,0.1981,1.8618,42.5185
8.5510,3.5182,3.0004,52.5000
8.3919,0.0455,1.6049,56.4061
4.7619,4.0285,1.1950,29.6579
2.9048,3.7140,2.9576,34.7482
5.3849,3.6222,1.0082,33.1775
6.2359,2.0495,1.3978,40.5849
2.3160,5.0501,2.5063,29.0544
5.4301,3.0847,2.4739,40.8991
9.7284,1.8546,3.9084,62.5691
9.0867,1.3614,2.1426,53.9166
8.0167,4.3617,4.9097,60.8297
9.6614,3.9053,2.8749,56.6545
9.2444,3.2068,1.3019,47.0186
7.6053,5.0272,2.7758,48.0820
8.0413,0.7096,2.1828,53.6765
6.5285,5.4746,4.6800,50.7171
7.0307,5.8442,2.7116,41.1048
1.5257,1.0608,2.8837,37.8843
9.0670,2.5085,1.5001,49.9330
1.7789,4.2018,2.2846,27.2011
5.9270,2.4407,1.2967,39.2573
2.1884,0.4155,1.4555,32.3203
5.3061,3.2826,4.7094,55.6857
5.3004,2.5655,2.3412,42.9002
2.2193,1.1905,2.9452,36.4275
1.6445,0.8284,4.2749,44.0049
5.6514,1.7069,3.0505,45.0138
1.7541,1.7164,1.6089,32.1383
3.8041,0.1294,1.1157,36.6829
4.0299,5.4500,3.2792,35.3874
5.8409,5.4472,1.5940,34.7286
2.8646,1.5579,2.3783,40.4587
6.9284,3.0132,2.5204,46.5690
5.3087,5.7867,3.8544,42.9480
1.9295,3.9547,1.8068,26.0702
6.1311,5.2943,2.3633,37.7379
2.8928,3.1428,1.1650,29.5244
8.8372,4.8872,4.2153,58.7428
2.4730,2.5678,2.1713,29.5017
8.8914,5.2290,2.4752,50.2742
8.2493,2.9271,4.9737,63.0212
9.6601,5.4575,2.9560,54.5310
8.5098,4.0358,2.2561,48.7618
9.7969,1.5611,2.7651,57.3362
3.6415,2.5552,1.6587,35.1381
7.3734,4.9828,1.0867,35.1725
4.6612,0.8285,1.0233,36.5415
6.1073,1.9619,3.1353,50.6210
4.0042,0.6591,4.2737,54.0357
2.1374,2.6839,2.6716,35.1018
5.4297,3.5837,1.9257,38.5724
4.9676,4.6658,2.0296,36.0997
8.8960,5.1988,1.2918,41.2433
8.8181,3.9405,4.6041,60.8204
2.6744,4.7245,2.1708,26.9027
8.7133,5.6095,3.7969,54.0099
7.5693,0.0375,4.6428,69.0040
5.1728,5.2633,2.4943,36.9116
8.7762,1.7478,3.6218,59.6367
6.8476,3.1782,1.3744,41.4027
5.0751,4.0838,4.7873,52.1047
3.1871,2.6682,3.9245,43.7430
2.4045,0.3366,3.2695,42.3819
7.4599,2.3682,2.6008,48.9770
7.5686,0.0705,1.7885,49.4681
8.6383,4.7029,4.2320,55.4939
4.8370,0.0261,1.2695,43.1004
2.3639,4.9302,4.3640,41.7658
9.0221,4.3202,3.0720,52.2047
4.4893,1.5188,4.8588,54.6905
5.8882,1.2276,4.0110,53.3253
6.1863,0.1376,4.1599,60.1044
2.4975,5.8639,3.1610,28.9110
6.7432,4.1839,2.5248,46.2812
8.6664,3.8407,2.0128,52.0348
8.8904,3.5964,1.0961,42.8708
9.8683,5.5034,2.1197,49.0551
8.8038,0.8734,3.4865,61.4591
7.8724,0.5615,3.2557,58.9117
6.8778,5.3400,1.0037,35.5963
1.9745,1.9908,2.5660,31.2969
5.7754,4.1455,3.8339,48.7507
1.5401,5.2667,1.8669,21.0613
6.7503,4.3695,1.1429,36.8688
3.2975,0.4088,2.1274,39.6120
4.6510,5.3617,2.3597,35.7479
7.1839,5.0018,1.7637,39.7470
5.6355,1.3034,2.2412,44.8085
3.8775,3.0341,1.7883,34.2852
9.2996,3.0979,2.2710,52.8389
3.5365,0.6599,4.3632,49.6195
1.8209,5.5628,1.1488,20.5556
8.9972,4.7419,3.6282,53.3923
7.2452,3.8750,1.8168,44.6076
7.3155,2.6156,1.4268,41.8734
9.8286,3.1042,2.6896,56.5265
1.7667,3.4277,4.3064,38.5657
7.6226,3.1279,3.6560,56.1299
2.4385,0.3940,4.4791,48.1589
3.9956,5.8742,1.8295,25.4581
2.7063,2.1392,3.1565,37.8413
4.9576,0.8997,2.4785,44.3652
4.2827,1.4365,1.9899,38.0161
5.5826,1.6937,2.5516,43.2667
6.9351,0.5656,4.6217,62.2285
1.3898,4.0879,3.1577,30.0621
3.4092,2.5519,3.1922,40.0041
8.3331,4.6582,1.0258,39.9765
8.0982,2.0458,1.6304,48.9299
7.7855,2.5800,3.2407,53.2844
6.8261,1.5303,1.2785,41.5530
1.5511,1.9196,4.4992,45.6844
4.3356,1.7989,1.4260,36.7980
5.2040,1.1427,4.6611,60.2323
5.8165,3.3858,2.8876,48.0157
6.7502,4.5932,1.8950,38.0152
8.7853,5.0677,4.8005,60.8287
9.2787,5.7008,1.4638,41.5858
8.9094,3.0076,1.5608,50.7661
6.8723,5.5293,1.7937,40.8700
8.0221,0.3689,2.7703,57.8565
8.4455,4.2980,2.1146,47.7020
2.7412,4.0508,2.9554,38.8454
4.1392,3.9519,4.3951,43.1590
7.2257,2.6822,2.8786,50.8816
8.0533,5.4197,4.7387,53.2264
7.1007,3.4954,2.8989,46.5649
4.9105,4.6313,2.6105,40.7294
5.0973,1.7760,3.4290,48.5615
8.6922,1.1686,4.1159,62.3984
1.1447,3.6900,2.4666,30.3558
3.5339,0.8305,3.6979,50.5969
7.1394,2.1872,4.1213,54.0811
2.6407,5.0267,3.3178,30.9267
7.8422,1.4633,3.4951,58.4884
7.2395,2.8694,1.9730,45.8792
1.4506,0.6841,2.9714,37.2150
9.1709,1.9725,3.9809,62.7106
1.8656,0.4155,3.8354,45.6994
1.2766,0.1962,2.6053,35.3418
6.0447,4.3066,3.6777,50.3680
6.3809,5.1811,4.6741,48.5181
2.8298,1.9119,3.0304,39.3921
9.0499,3.6007,1.4312,45.2694
6.1341,2.8320,1.3652,39.5440
9.0662,3.0321,2.6527,55.8881
6.7021,5.1184,3.7151,48.5178
8.8894,0.5497,4.9797,71.6286
5.4537,0.8323,3.6296,51.8480
5.6660,1.8623,3.1549,49.5695
3.3748,5.3338,4.6066,44.8318
2.1568,0.0157,4.2434,47.4865
7.2029,4.4078,3.6313,52.9248
1.4467,1.8252,3.9851,40.8748
8.1092,1.9178,3.3569,55.5857
2.8762,0.8594,4.5096,48.7950
4.6058,3.9102,3.9185,47.8279
2.7833,1.4068,4.5944,46.3828
8.6051,5.4575,2.5256,46.6517
2.8070,0.0772,4.6283,47.7295
1.5118,0.2263,1.2097,31.2775
1.5937,2.6602,1.4558,24.3332
1.0320,5.6431,4.4144,33.2880
5.7405,5.8944,1.9226,34.9258
7.2912,1.6721,2.3404,52.2146
2.6174,4.0977,3.4866,35.2456
3.0710,5.5408,3.8251,35.8668
1.7967,4.6219,2.5756,27.4799
5.8041,3.8562,3.0474,45.3467
2.2339,3.8111,3.0797,33.4572
4.1391,5.9049,4.0441,40.1024
7.2767,1.5386,2.8320,55.0070
1.0337,2.0849,3.8712,41.6466
9.9808,0.2180,2.3954,63.1592
5.9363,1.2725,4.1190,55.9963
4.8939,5.5792,3.4186,44.5946
6.5686,1.7413,1.5580,38.4807
7.7230,0.8396,2.6888,52.8350
3.0950,5.9922,3.9338,36.6710
7.5563,2.4332,2.9433,52.8989
5.3104,5.2006,3.0363,36.7098
2.1274,3.1846,4.2420,41.7611
2.9507,5.5610,2.7298,28.4611
4.2178,0.5267,3.6190,49.2146
8.9119,4.6939,1.6459,46.6692
2.4302,2.5507,2.7399,35.3266
5.6325,4.1468,1.0448,33.4151
6.7922,0.5138,2.5807,51.0028
8.3532,1.0140,3.2012,57.1355
7.4271,5.8047,1.0027,33.3620
3.6229,3.5024,4.2337,44.1642
3.9111,3.7349,2.9211,38.4894
2.3706,1.9363,3.4130,38.6281
5.9414,1.1278,3.2282,51.7516
9.6363,3.1932,2.2684,57.8450
9.4707,1.7455,4.0928,63.3343
1.9842,5.6833,2.5501,24.7078
6.1449,5.7204,1.5563,35.0599
9.6154,5.1778,4.4696,60.3156
5.7959,0.4817,1.4566,44.4185
9.7930,3.1535,1.1575,50.1814
1.3923,4.3104,1.7345,22.8738
3.4279,4.2240,1.7238,32.8853
9.0009,2.0975,2.8522,56.2435
1.4481,1.3975,1.0666,27.7167
2.1114,4.3865,1.5997,26.5850
6.7026,0.3828,3.0287,54.7636
3.4771,3.4297,4.8762,47.4868
4.6135,3.8588,2.3785,39.2044
8.6588,2.4484,1.8433,50.2621
2.0716,3.3648,2.5378,32.4247
9.5700,3.8336,1.0793,46.2221
2.2249,1.5701,1.6910,29.6287
2.2500,4.2105,3.2969,36.8978
4.2713,2.8174,4.1704,43.7922
7.2756,1.9598,4.5365,55.7782
7.2134,4.8406,4.0506,50.5727
9.6493,2.2049,2.6320,62.2445
7.9928,2.9762,1.1988,40.8610
8.1009,2.1713,2.2157,53.9889
9.4577,1.3132,2.3212,59.1471
4.8622,3.2938,3.1458,44.5125
8.4045,2.1236,4.4960,64.4989
3.4090,1.1898,2.1867,41.9280
7.6727,1.3718,4.7591,62.5501
4.8606,0.9601,2.6660,47.9979
5.4507,2.6051,2.5665,43.4420
2.3883,5.1641,4.2456,39.7147
5.2549,3.1471,1.0183,31.8245
3.1933,4.6388,3.6018,38.1753
7.9431,3.6605,1.8738,46.6036
3.1947,5.8524,2.7225,30.1527
6.3736,2.0233,3.1423,48.6877
8.1140,1.9148,1.2383,49.3727
9.9507,0.1913,1.6995,57.6992
7.5953,0.0491,2.8315,59.0612
3.5233,5.5066,4.0326,39.8578
7.2725,2.6810,4.6587,57.1645
5.4102,0.8513,4.8884,57.8470
9.2988,4.0017,4.8780,66.8904
1.0431,3.3734,1.1143,20.3614
9.9353,0.6596,1.1538,55.1089
2.1939,4.1832,1.0195,23.7451
2.6649,3.3740,2.2466,32.4594
4.0908,5.3083,1.5571,27.9122
7.1540,4.0340,1.9302,43.3967
3.0142,2.9488,4.4339,45.3827
8.1774,4.3493,1.4023,41.5557
2.2801,3.9409,3.3044,34.8556
4.6099,1.1079,2.8429,49.8116
3.3777,3.3082,4.3620,44.3976
7.0105,0.6661,1.2045,46.5909
4.2713,1.3407,1.7698,38.5753
3.6330,5.7274,2.0382,27.8234
7.8094,5.8608,4.1927,53.9245
6.2614,1.9451,1.3136,38.9537
6.9901,5.5390,2.3761,39.6733
2.9793,2.7225,1.1250,31.7390
7.8838,0.8143,1.7459,51.9201
2.7982,2.6536,2.5411,34.0794
9.9792,0.8424,1.3475,54.0555
9.6699,4.3149,4.0500,62.7014
7.7245,4.5663,2.0293,46.8756
1.2587,1.5452,1.4741,30.0485
9.7814,3.9300,2.5690,57.1058
1.5329,3.4261,1.3353,24.6701
8.4903,1.4430,4.1604,63.6505
4.0242,0.4425,3.9789,53.8462
9.4692,1.8646,1.1299,48.9970
6.3116,0.8570,4.2836,61.0623
9.2294,4.2234,2.6751,53.1241
9.5288,5.7136,1.8613,50.0393
8.0348,4.9667,3.1241,45.0773
3.7772,2.0649,4.7430,49.1844
6.9181,3.9013,1.2287,36.5886
4.6066,2.1976,4.4361,54.2985
2.3028,1.0542,3.8894,45.4481
5.2424,4.6027,2.7663,41.3102
5.1990,3.6383,1.2557,34.2700
1.2185,1.7114,2.0350,28.7760
9.0577,3.1280,3.8290,59.1492
8.9464,2.2351,4.6614,64.4699
1.7610,0.2288,3.6127,46.0082
5.3543,0.7122,3.5701,57.1912
3.8862,2.4480,3.7333,47.6765
5.2093,0.7590,4.6130,59.1484
9.6395,4.8534,4.6388,62.6749
2.0039,2.5642,3.7412,40.7466
1.7504,0.3215,3.0137,40.0492
2.4106,3.5622,1.9847,32.7826
6.1048,0.4531,2.2891,49.2995
8.0021,0.6835,1.1076,50.3543
2.2322,3.0831,2.8049,37.4272
4.1163,3.5691,3.4750,42.6033
7.5610,2.2390,1.7860,47.0877
1.0932,5.9292,1.0235,18.2873
7.9850,2.2637,4.2277,60.6535
6.5163,5.3223,3.9791,51.1337
3.7871,2.0773,1.2212,31.3518
5.0733,2.3796,1.9510,38.8930
8.0120,1.6332,3.4183,57.5972
4.6728,4.1386,3.7177,42.9980
3.6784,0.4128,3.8439,51.5698
5.8753,0.5775,1.3021,45.7843
3.1923,3.2968,1.5286,30.9215
7.7531,0.6008,1.9783,52.5063
4.3777,0.6033,2.2420,43.6771
5.8188,3.2814,2.4466,43.8599
3.1244,0.1892,3.2007,46.0584
8.9334,4.0327,3.0919,57.2579
7.5130,3.8230,1.8891,45.1360
6.0881,4.0054,1.3438,35.7342
9.4457,2.8733,1.9821,52.2682
7.7418,3.5551,2.2250,47.4581
5.3748,2.8929,1.1847,37.3040
3.3128,4.3036,4.1222,42.0946
9.6987,5.4799,2.8270,50.8234
4.2867,4.7657,4.1778,44.8584
7.0416,5.0277,2.2826,43.4221
5.7618,0.4856,1.4405,45.5238
8.0297,4.5208,3.4889,53.0031
3.3359,2.1802,3.4220,41.1335
2.2759,2.3726,2.3537,35.0455
5.0817,2.9911,1.9453,36.5594
5.0153,4.1061,1.4653,34.2381
4.7375,0.8482,2.7026,43.6721
6.2619,2.4048,1.5379,38.6000
9.3130,2.6437,1.8750,54.2037
1.2273,2.1807,1.8299,30.5134
8.6687,2.8670,2.1460,52.4563
9.9348,0.9952,1.5592,53.8527
7.8528,1.7321,2.5231,48.4765
1.6196,1.7827,2.5639,32.3981
2.8431,1.3105,2.1874,38.4307
7.1198,0.4297,2.8283,55.1943
2.5670,4.0257,2.4984,29.1558
3.6597,1.3606,3.4039,48.5405
2.8649,5.5385,2.0477,27.5582
1.2449,1.5015,2.2528,29.4895
6.3384,5.4144,4.7079,51.1051
2.9481,3.3072,4.1176,42.8740
5.8716,2.9185,3.4134,49.3206
6.7663,2.4094,1.9081,46.8983
6.1899,1.0867,4.8084,57.5961
8.0152,4.2417,4.7922,61.6952
5.3430,0.3459,2.3193,48.8155
3.0075,0.3865,4.6314,54.5419
7.1703,3.4741,1.3278,42.2181
5.0650,0.7697,1.6275,39.3942
1.1838,3.2188,2.7854,31.3466
6.2505,5.9334,2.6019,43.4338
4.0120,2.6892,3.4513,45.1490
8.1105,4.3631,3.6247,54.8588
3.5637,3.6858,3.4971,38.8280
1.5119,0.9674,4.4730,45.7742
3.5124,5.1220,4.1621,41.7427
9.8906,2.1357,3.9511,62.8178
1.9180,5.6429,4.8716,38.0194
4.8940,2.9551,3.5274,44.4036
7.3591,2.4383,1.9730,42.4551
9.9384,1.2007,1.3765,49.6644
4.2987,2.1144,4.2719,46.8202
7.7036,4.5198,1.4134,38.8885
2.9613,5.4831,3.0285,31.4958
1.7981,5.0351,1.8450,26.4473
6.8344,5.3224,1.2142,33.4165
5.7736,5.6866,3.7908,45.9306
8.4097,2.9975,2.7041,53.6480
5.4438,1.1312,3.7331,53.6717
8.2223,4.1463,2.6864,51.5561
2.0848,5.0255,1.3075,20.8947
3.4098,0.2198,4.3915,50.1420
3.7943,3.6123,1.2251,29.1026
4.2153,1.7751,3.0636,44.5913
3.9962,1.3494,3.7794,51.2358
3.1098,3.5862,3.3440,36.7709
7.8265,0.7420,2.9273,56.0547
6.4338,0.9248,4.6431,63.8637
7.9948,5.3519,1.4234,40.6717
6.4018,4.4386,2.2907,41.0723
8.9253,0.4006,3.9562,70.5967
3.2865,2.9612,2.6839,36.7900
2.6155,5.6103,4.2756,41.1318
4.6523,0.2239,3.7849,52.2654
4.5565,3.4287,2.0445,36.8420
7.5100,3.3292,2.2734,50.9664
1.8443,2.3377,4.1039,41.1668
7.9463,2.8218,2.5998,51.0349
6.9533,2.0260,4.8317,63.5157
7.2619,1.8351,4.5277,61.5145
6.2137,2.7889,3.5186,51.0952
9.8674,3.6677,4.4650,64.3308
7.3236,2.7654,3.5442,55.5509
9.5114,5.5544,2.6741,49.6758
5.5740,0.3993,1.8248,47.2419
9.4087,2.7169,2.9129,56.8371
2.2248,2.8729,1.9055,30.3742
9.2789,1.8338,3.6018,62.4674
6.8171,4.4099,4.7804,57.8335
8.9160,5.0369,1.9181,47.8082
8.2844,2.4708,4.6495,63.7413
3.8140,5.4107,1.3766,28.8454
5.8985,3.8929,2.2400,40.9157
9.7482,5.2357,2.0830,50.8545
7.0246,4.0089,1.6294,40.5325
7.7854,0.0439,3.4037,63.8610
4.9530,2.1062,4.5778,56.0354
5.6328,3.9442,4.9195,55.2130
4.7488,1.6438,3.4508,47.3839
5.4549,1.1544,3.1566,49.4105
7.3601,5.3835,2.8698,44.0590
2.2081,5.0326,4.9605,44.7736
7.1594,3.7415,3.0343,50.0588
1.6848,5.4109,4.1196,33.0701
1.2445,1.1978,2.5333,33.0636
6.2012,5.9405,1.1409,31.5819
9.6113,1.4512,2.5289,56.6295
9.4289,2.5406,1.6931,53.4624
2.5109,2.0818,1.9269,31.0716
1.8358,0.3925,4.2909,47.9075
8.0419,1.1512,3.7072,62.1813
8.0510,1.8333,2.1218,48.0485
6.6783,0.8928,1.0088,42.1801
7.7021,1.6210,1.7653,49.2612
8.2536,4.0473,3.1552,52.6264
2.8782,2.2256,4.7563,49.4284
7.6382,2.2875,4.6101,61.3750
4.9119,4.8502,4.2477,46.8251
2.5816,1.4945,3.2481,38.9233
2.2020,1.9786,1.0833,29.9223
3.4209,2.0402,4.3315,46.2073
9.7667,5.1154,3.5344,55.8756
9.4235,4.8418,4.9548,60.1729
9.2905,5.0612,4.4625,57.4652
3.2386,2.5615,4.6172,49.1469
3.9408,1.9363,1.3845,33.3790
8.7570,2.4291,1.1792,43.8313
5.7073,0.0272,4.0481,58.2497
8.1835,2.0413,1.5455,45.9940
9.4111,5.9157,3.9583,56.0733
6.4947,2.4118,2.5092,49.2685
6.3014,3.6677,2.0329,41.2430
1.1476,4.2048,2.8303,30.9194
8.8496,5.1992,2.7329,47.5304
1.4634,5.0777,3.4849,32.3475
9.6704,1.2894,3.0944,61.4566
8.1651,5.7065,4.7294,55.0124
5.3239,2.1510,2.7285,45.8938
3.9321,3.9157,1.3063,30.2073
1.1800,0.5755,2.9656,35.1416
3.6328,3.3779,3.8928,44.2964
2.8674,5.7933,3.4428,35.7120
6.7570,2.6096,3.0685,55.8314
9.3372,1.9452,4.6373,67.9476
6.8114,4.6892,2.6341,43.2906
3.0639,2.0589,1.1822,27.5723
8.4234,4.4963,2.0572,47.6860
1.6489,4.9886,3.1482,33.0184
2.5104,1.9868,2.7828,37.3087
2.1705,0.3342,4.4488,48.5815
8.7334,3.2335,4.4852,64.2724
2.5519,2.2584,4.3237,44.7439
5.6275,4.7375,3.5167,45.0918
6.8214,3.4378,4.0350,52.2520
4.6648,3.3557,1.2071,31.9905
4.1571,0.1137,4.3596,55.2074
1.1956,0.4768,4.0565,40.4772
6.4097,0.5044,4.2261,60.3291
6.8367,0.0092,2.1758,54.8517
2.3269,5.2094,3.8325,33.8292
5.1370,3.1451,4.0359,50.6316
3.9479,0.8801,4.7814,54.4119
7.7262,1.2938,2.2162,51.1225
3.3235,3.0520,3.3910,43.5832
7.7249,4.3124,1.9305,41.2884
2.3549,1.3341,2.7590,37.4971
4.7951,2.8607,4.3688,52.2908
2.9786,0.7442,2.7860,40.1191
3.5195,2.1440,2.8462,37.8037
9.0117,2.3287,4.7728,67.5527
5.0005,1.8790,1.1646,33.7643
9.2335,3.6327,4.2549,58.8257
3.3847,2.9748,4.0935,43.5486
3.5817,1.4366,2.1410,39.7102
5.5219,2.0057,3.3497,50.5636
5.1373,1.5225,4.3033,52.1121
1.2475,4.5194,1.9601,22.9018
5.2779,0.1501,4.4885,59.3133
1.2027,5.1995,2.6850,25.5848
5.0064,1.1983,1.3531,40.7462
3.8538,2.8271,1.8308,35.1791
6.2952,4.7326,3.5734,46.5977
1.4186,5.1066,3.9539,34.3660
4.2136,3.0374,1.9687,34.5593
3.6145,1.5803,1.9767,41.1372
6.8922,2.5360,1.9840,45.1462
9.5845,5.4827,4.4597,61.4952
9.8547,3.7878,4.6617,66.7997
7.0400,0.0809,4.8319,65.0866
9.9959,4.4212,1.2806,48.0314
7.6205,4.8896,3.3397,49.8219
4.7927,0.4720,3.7577,50.3283
6.3807,3.4062,3.9424,55.2285
1.7809,0.6108,4.5469,41.3530
5.5214,4.4933,2.7913,43.3641
1.6885,4.3810,2.8815,29.8382
4.8255,0.5581,3.5713,49.7853
7.0204,1.6840,2.8462,50.0072
6.2520,2.3994,3.6036,52.3676
8.9689,4.2490,1.0633,41.7980
4.3558,0.7990,2.6165,47.1829
1.1510,3.8514,1.2712,21.7392
7.4650,4.2083,3.7666,54.0729
7.3393,2.9783,4.6331,59.2555
8.6983,1.8933,4.3527,62.8887
4.8010,5.4878,1.2683,27.2379
1.4932,0.4034,4.5027,44.2824
3.7749,1.8452,4.4705,49.5996
2.9189,3.5447,1.3612,25.3249
4.0563,1.5669,2.1969,40.9604
3.7220,0.7692,1.7519,37.1052
1.1502,5.3831,4.4950,34.1559
2.4984,4.3320,4.1324,38.0728
4.2161,0.4925,4.6631,55.1506
7.1376,4.5287,2.6251,44.0000
5.4721,1.8147,1.8151,45.5975
9.7244,5.5120,1.3054,44.5553
4.1981,2.2433,2.0701,38.2237
9.5021,2.5104,2.2731,55.5842
9.5578,5.6140,4.1033,56.2590
4.2821,1.0067,1.4757,36.5172
8.8914,4.8404,1.2315,42.5963
6.1960,1.8215,4.5448,57.8842
2.5373,5.9878,4.9168,39.4551
3.9726,4.8459,4.3580,44.9706
5.1464,4.5474,1.7113,34.7373
5.8423,5.6548,1.3884,33.6164
9.5913,0.5502,4.5661,72.9278
7.8889,4.3940,4.9710,60.4446
3.3238,2.3111,2.0365,35.3515
7.3322,5.8922,1.6922,39.4742
6.4744,2.2199,2.8532,48.7741
8.5707,5.8684,4.3880,57.6699
1.9144,0.3799,2.2576,33.5220
5.2496,1.1592,1.3627,42.9830
1.7931,1.4968,2.3294,35.7028
6.7700,2.1747,4.3959,59.6207
1.3509,0.3533,2.2292,33.9727
1.0924,2.6457,1.3518,23.7486
6.5498,5.3280,2.6291,38.0228
6.5252,1.8185,4.0722,55.4322
8.5547,2.5930,3.9972,62.3151
3.7488,5.9277,2.2143,31.1420
2.6539,3.5461,1.5654,25.4754
9.4488,5.1461,3.3918,54.6481
3.7611,0.4922,3.4725,48.2269
7.6037,0.6179,2.6774,57.4012
4.4420,3.8443,3.7601,46.3208
